enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,kfold
9451,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,19,0.0,2
25743,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10/49,Pvt Ltd,>4,37,0.0,2
11745,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,7,500-999,Public Sector,never,25,0.0,2
20204,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,>4,160,0.0,2
30436,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,6,10000+,Pvt Ltd,1,12,0.0,2
19161,city_41,0.8270000000000001,,Has relevent experience,Full time course,High School,,5,<10,,never,10,0.0,2
28791,city_114,0.926,Male,No relevent experience,Part time course,Graduate,STEM,5,10000+,Public Sector,>4,54,1.0,2
12148,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,Humanities,>20,,,>4,158,0.0,2
24752,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,6,1.0,2
25405,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,35,0.0,2
22997,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,3,9,0.0,2
12102,city_19,0.682,Male,Has relevent experience,,Masters,STEM,4,50-99,Pvt Ltd,1,68,1.0,2
26693,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,,,4,72,1.0,2
14527,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Early Stage Startup,1,5,1.0,2
1902,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,6,500-999,NGO,1,155,0.0,2
28240,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Early Stage Startup,1,35,0.0,2
16945,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,9,0.0,2
25641,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,13,10000+,Pvt Ltd,4,154,0.0,2
27885,city_73,0.754,Male,Has relevent experience,Part time course,Masters,STEM,5,100-500,Pvt Ltd,2,8,0.0,2
10438,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,72,1.0,2
2568,city_173,0.878,,No relevent experience,no_enrollment,Masters,Humanities,1,<10,Pvt Ltd,1,98,0.0,2
17048,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,9,,,2,34,1.0,2
6605,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,10,0.0,2
9804,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,10,0.0,2
4657,city_114,0.926,Male,Has relevent experience,Part time course,,,>20,,,never,52,0.0,2
15275,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,,,>4,46,0.0,2
30146,city_28,0.939,,No relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,>4,130,1.0,2
19363,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,46,0.0,2
28569,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,<1,500-999,Pvt Ltd,>4,54,1.0,2
32706,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,23,0.0,2
9350,city_102,0.804,,No relevent experience,no_enrollment,Graduate,STEM,7,,,never,33,1.0,2
8680,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,2,17,0.0,2
4775,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,68,0.0,2
25448,city_142,0.727,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,>4,24,0.0,2
29601,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,Other,2,,,1,24,0.0,2
20251,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,3,,,1,91,0.0,2
26876,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,4,72,0.0,2
4653,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,7,,Pvt Ltd,never,22,0.0,2
24924,city_162,0.767,,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,59,0.0,2
15804,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2,,,never,13,0.0,2
1260,city_61,0.913,Male,No relevent experience,Full time course,Graduate,STEM,5,,,4,32,0.0,2
21804,city_114,0.926,Male,No relevent experience,no_enrollment,,,<1,,,never,76,0.0,2
4833,city_67,0.855,Male,No relevent experience,Full time course,High School,,9,,,1,19,0.0,2
10978,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,1,16,0.0,2
25249,city_24,0.698,,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,10,0.0,2
13915,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,20,1.0,2
24927,city_76,0.698,,No relevent experience,Part time course,Masters,STEM,4,500-999,Public Sector,,111,1.0,2
1489,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,,Pvt Ltd,never,78,1.0,2
14379,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,39,0.0,2
2989,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,1,19,0.0,2
27472,city_94,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,92,1.0,2
11752,city_16,0.91,Male,No relevent experience,Full time course,Primary School,,1,,,never,7,0.0,2
29806,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,,3,36,0.0,2
23811,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,Business Degree,11,,,1,17,1.0,2
21554,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,36,0.0,2
26320,city_94,0.698,,Has relevent experience,Part time course,High School,,9,,,4,74,0.0,2
29504,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,55,0.0,2
26203,city_46,0.762,,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,2,110,1.0,2
10685,city_73,0.754,,Has relevent experience,Full time course,High School,,9,,,>4,41,0.0,2
6111,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,>20,<10,Funded Startup,1,15,0.0,2
413,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,10,0.0,2
14600,city_71,0.884,Other,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,141,0.0,2
23780,city_136,0.897,,No relevent experience,no_enrollment,Primary School,,<1,,,1,50,0.0,2
31564,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Funded Startup,2,21,0.0,2
8572,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,222,0.0,2
16006,city_134,0.698,,No relevent experience,Part time course,,,9,,,2,250,0.0,2
5911,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,151,0.0,2
23989,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,18,1.0,2
22538,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,39,0.0,2
7702,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Funded Startup,1,21,0.0,2
5134,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,4,104,0.0,2
1806,city_165,0.903,,Has relevent experience,no_enrollment,,,9,,Pvt Ltd,never,98,0.0,2
16109,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,74,1.0,2
20106,city_73,0.754,,No relevent experience,no_enrollment,High School,,2,<10,Pvt Ltd,1,37,0.0,2
32236,city_21,0.624,,No relevent experience,Full time course,High School,,6,,,1,16,1.0,2
11178,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,88,0.0,2
4461,city_90,0.698,,Has relevent experience,Full time course,Graduate,STEM,8,10/49,Pvt Ltd,,25,1.0,2
19825,city_180,0.698,Male,Has relevent experience,no_enrollment,Graduate,Other,15,,,>4,31,1.0,2
22544,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,13,1.0,2
14389,city_149,0.6890000000000001,,Has relevent experience,,Graduate,STEM,6,<10,Pvt Ltd,2,25,0.0,2
14466,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,43,1.0,2
18145,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,3,28,0.0,2
28595,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,36,0.0,2
6251,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,192,0.0,2
806,city_16,0.91,,Has relevent experience,no_enrollment,,,10,100-500,Pvt Ltd,2,38,0.0,2
3525,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,,,1,68,1.0,2
18526,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Funded Startup,never,21,0.0,2
17916,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,1,15,0.0,2
22635,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,79,0.0,2
16719,city_16,0.91,,No relevent experience,no_enrollment,Primary School,,6,,,never,3,0.0,2
16623,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Early Stage Startup,1,116,0.0,2
33273,city_102,0.804,Male,Has relevent experience,Part time course,High School,,17,50-99,Pvt Ltd,4,20,0.0,2
27428,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,,,2,80,0.0,2
4437,city_21,0.624,,No relevent experience,Full time course,High School,,1,,Pvt Ltd,never,73,0.0,2
18076,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,3,73,0.0,2
27879,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,90,0.0,2
24386,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,1,63,0.0,2
26860,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,,,1,28,0.0,2
33194,city_73,0.754,Male,Has relevent experience,no_enrollment,High School,,4,10/49,Pvt Ltd,2,64,0.0,2
30010,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,106,0.0,2
17467,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,,Pvt Ltd,>4,61,0.0,2
12939,city_104,0.924,Male,Has relevent experience,no_enrollment,,,>20,,,>4,32,0.0,2
9372,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,39,0.0,2
25069,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,3,1000-4999,Pvt Ltd,1,57,1.0,2
19000,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17,0.0,2
21080,city_94,0.698,,Has relevent experience,Part time course,Graduate,STEM,4,,,1,105,1.0,2
5921,city_102,0.804,Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Pvt Ltd,1,9,1.0,2
10305,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,6,,,1,46,1.0,2
13687,city_24,0.698,Male,No relevent experience,Full time course,High School,,7,,,never,28,0.0,2
29616,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,54,0.0,2
18948,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,10,1.0,2
32797,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,46,0.0,2
30760,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Other,never,124,1.0,2
2637,city_23,0.899,,Has relevent experience,Full time course,Primary School,,4,100-500,Funded Startup,1,310,0.0,2
17811,city_64,0.6659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,3,258,1.0,2
6814,city_21,0.624,,No relevent experience,Part time course,Graduate,Other,5,10/49,Funded Startup,3,37,0.0,2
31720,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11,,,1,28,0.0,2
22285,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,11,0.0,2
25997,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,10000+,Pvt Ltd,1,72,0.0,2
14195,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,9,0.0,2
28823,city_89,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,292,1.0,2
22926,city_16,0.91,Male,Has relevent experience,no_enrollment,,,9,50-99,Pvt Ltd,1,52,0.0,2
3451,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,1,13,0.0,2
4211,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,48,0.0,2
22448,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,>4,36,1.0,2
9943,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,28,0.0,2
17362,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,26,1.0,2
220,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,67,0.0,2
21037,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,14,,,2,76,1.0,2
21509,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,72,1.0,2
9192,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,94,1.0,2
5787,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,45,0.0,2
20642,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,17,0.0,2
33203,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,40,0.0,2
31263,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,2,69,0.0,2
19179,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,23,0.0,2
23613,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,>4,78,1.0,2
3531,city_100,0.887,,Has relevent experience,Full time course,High School,,>20,,,>4,161,0.0,2
11137,city_114,0.926,Female,No relevent experience,Full time course,High School,,10,10/49,Early Stage Startup,1,74,1.0,2
2502,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,100-500,Pvt Ltd,1,154,0.0,2
20247,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,4,0.0,2
24545,city_128,0.527,Male,Has relevent experience,no_enrollment,High School,,3,10/49,Pvt Ltd,1,96,0.0,2
31619,city_64,0.6659999999999999,Male,No relevent experience,Part time course,Masters,Humanities,2,,,2,81,0.0,2
12425,city_136,0.897,Male,No relevent experience,no_enrollment,Phd,STEM,>20,500-999,Public Sector,>4,22,0.0,2
26822,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,NGO,1,226,0.0,2
5997,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,>4,28,0.0,2
16066,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,35,0.0,2
3246,city_100,0.887,Male,Has relevent experience,Full time course,,,14,,,1,43,1.0,2
696,city_142,0.727,,Has relevent experience,no_enrollment,Graduate,STEM,6,,Pvt Ltd,1,23,0.0,2
5789,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,24,1.0,2
4045,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,47,0.0,2
19267,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,15,,,1,116,1.0,2
31977,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,7,,Pvt Ltd,never,104,0.0,2
17184,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,112,0.0,2
26324,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,2,0.0,2
582,city_97,0.925,Male,No relevent experience,Full time course,Masters,STEM,14,,,2,96,0.0,2
17064,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,6,,,1,90,1.0,2
30393,city_71,0.884,Male,Has relevent experience,no_enrollment,Primary School,,>20,10/49,Pvt Ltd,1,9,0.0,2
47,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,14,0.0,2
12497,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Early Stage Startup,>4,6,0.0,2
13862,city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,13,50-99,Pvt Ltd,2,53,0.0,2
23094,city_53,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,11,10000+,Pvt Ltd,>4,32,0.0,2
32221,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,100-500,Pvt Ltd,3,4,0.0,2
17220,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,3,270,1.0,2
9303,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,>4,70,0.0,2
14829,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,,,never,50,1.0,2
19643,city_90,0.698,Male,Has relevent experience,Part time course,High School,,6,,,1,58,1.0,2
6783,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,10,<10,Pvt Ltd,>4,53,1.0,2
21536,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,10,0.0,2
25347,city_11,0.55,,No relevent experience,Full time course,Graduate,,<1,50-99,Pvt Ltd,1,46,0.0,2
3752,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,3,29,0.0,2
5070,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,15,0.0,2
17340,city_176,0.764,,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Early Stage Startup,1,7,0.0,2
26986,city_149,0.6890000000000001,Male,Has relevent experience,Part time course,,,2,10/49,Pvt Ltd,2,172,0.0,2
11568,city_65,0.802,,Has relevent experience,no_enrollment,Graduate,Business Degree,11,,,1,73,0.0,2
31920,city_83,0.923,Male,No relevent experience,Full time course,Masters,STEM,4,,,1,83,0.0,2
19219,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,70,0.0,2
15375,city_89,0.925,,No relevent experience,no_enrollment,Masters,STEM,4,1000-4999,,2,43,0.0,2
10916,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,15,0.0,2
30897,city_90,0.698,,Has relevent experience,Part time course,Graduate,STEM,<1,50-99,NGO,4,104,0.0,2
31945,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,19,10/49,Pvt Ltd,>4,3,0.0,2
20115,city_114,0.926,Male,Has relevent experience,no_enrollment,,,>20,,Pvt Ltd,4,4,0.0,2
17514,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,>4,6,0.0,2
22053,city_40,0.7759999999999999,,No relevent experience,no_enrollment,High School,,3,,,never,125,0.0,2
18954,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,1,500-999,Public Sector,1,165,0.0,2
16228,city_55,0.7390000000000001,,No relevent experience,no_enrollment,High School,,3,,,never,29,0.0,2
10294,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,4,4,1.0,2
16115,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,2,104,0.0,2
4580,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Early Stage Startup,1,79,1.0,2
19628,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,never,12,0.0,2
5689,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,8,,,2,41,1.0,2
17162,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,11,1.0,2
31216,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Public Sector,1,22,1.0,2
9347,city_91,0.691,,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Public Sector,2,26,0.0,2
3301,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,146,0.0,2
32514,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,29,0.0,2
26923,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,51,1.0,2
24602,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,17,0.0,2
10973,city_57,0.866,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,,2,108,0.0,2
13631,city_102,0.804,,Has relevent experience,Part time course,Graduate,STEM,7,10/49,Funded Startup,3,146,0.0,2
6529,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,2,113,0.0,2
8860,city_46,0.762,Male,Has relevent experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,1,3,0.0,2
33327,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,70,0.0,2
7145,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,8,0.0,2
13029,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,117,0.0,2
28389,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Funded Startup,1,23,0.0,2
13633,city_102,0.804,,No relevent experience,Full time course,High School,,8,50-99,Pvt Ltd,4,23,0.0,2
10591,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,never,84,1.0,2
25988,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,7,0.0,2
9133,city_67,0.855,Male,No relevent experience,Part time course,High School,,4,50-99,Pvt Ltd,2,96,0.0,2
13120,city_11,0.55,Male,No relevent experience,Full time course,Primary School,,3,,,never,210,1.0,2
11418,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,16,,,1,28,0.0,2
13092,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,3,55,0.0,2
21287,city_12,0.64,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,1,164,0.0,2
27087,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,42,0.0,2
29774,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,65,0.0,2
6186,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,151,0.0,2
29360,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,4,,,never,44,1.0,2
29397,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,NGO,2,17,0.0,2
21254,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,52,0.0,2
1866,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,47,1.0,2
5251,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,7,,,never,24,1.0,2
4837,city_114,0.926,,No relevent experience,Full time course,Masters,STEM,8,10/49,Pvt Ltd,>4,9,1.0,2
13889,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,48,0.0,2
31491,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,5,,,2,94,0.0,2
10101,city_136,0.897,,Has relevent experience,Part time course,Masters,STEM,4,<10,Funded Startup,1,105,0.0,2
16038,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,never,20,0.0,2
2571,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,11,0.0,2
13116,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,66,0.0,2
15751,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,19,0.0,2
10361,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Pvt Ltd,never,172,0.0,2
10939,city_16,0.91,Female,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,44,1.0,2
9928,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,64,1.0,2
15822,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,56,0.0,2
21311,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,<1,10/49,Pvt Ltd,1,6,1.0,2
22627,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,1,10/49,Pvt Ltd,1,140,0.0,2
26398,city_100,0.887,,No relevent experience,no_enrollment,High School,,4,,,1,72,1.0,2
18655,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,2,1.0,2
16924,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,7,1000-4999,Pvt Ltd,3,21,0.0,2
31486,city_69,0.856,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,2,182,1.0,2
22647,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,26,0.0,2
24701,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16,0.0,2
8508,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,18,0.0,2
